high_watermark,row_count,head_position,timestamp
8716,0,0,2026-06-04 20:29:35
8869,0,0,2026-06-04 20:29:35
9002,0,0,2026-06-04 20:29:35
9146,0,0,2026-06-04 20:29:35
9268,0,0,2026-06-04 20:29:35
9404,0,0,2026-06-04 20:29:35
9540,0,0,2026-06-04 20:29:35
9680,0,0,2026-06-04 20:29:35
9822,0,0,2026-06-04 20:29:36
9946,0,0,2026-06-04 20:29:36
10084,0,0,2026-06-04 20:29:36
10222,0,0,2026-06-04 20:29:36
10360,0,0,2026-06-04 20:29:36
10498,0,0,2026-06-04 20:29:36
10622,0,0,2026-06-04 20:29:36
10762,0,0,2026-06-04 20:29:36
10888,0,0,2026-06-04 20:29:36
11038,0,0,2026-06-04 20:29:36
11159,0,0,2026-06-04 20:29:37
11296,0,0,2026-06-04 20:29:37
11436,0,0,2026-06-04 20:29:37
11565,0,0,2026-06-04 20:29:37
11712,0,0,2026-06-04 20:29:37
11846,0,0,2026-06-04 20:29:37
11983,0,0,2026-06-04 20:29:37
12107,0,0,2026-06-04 20:29:37
12252,0,0,2026-06-04 20:29:37
12387,0,0,2026-06-04 20:29:37
12522,0,0,2026-06-04 20:29:38
12660,0,0,2026-06-04 20:29:38
12784,0,0,2026-06-04 20:29:38
12922,0,0,2026-06-04 20:29:38
13063,0,0,2026-06-04 20:29:38
13188,0,0,2026-06-04 20:29:38
13325,0,0,2026-06-04 20:29:38
13460,0,0,2026-06-04 20:29:38
13602,0,0,2026-06-04 20:29:38
13730,0,0,2026-06-04 20:29:38
13862,0,0,2026-06-04 20:29:39
13996,0,0,2026-06-04 20:29:39
14136,0,0,2026-06-04 20:29:39
14262,0,0,2026-06-04 20:29:39
14399,0,0,2026-06-04 20:29:39
14532,10000,10000,2026-06-04 20:29:39
14670,10000,10000,2026-06-04 20:29:39
14806,10000,10000,2026-06-04 20:29:39
14946,10000,10000,2026-06-04 20:29:39
15084,10000,10000,2026-06-04 20:29:39
15219,10000,10000,2026-06-04 20:29:40
15342,10000,10000,2026-06-04 20:29:40
15478,10000,10000,2026-06-04 20:29:40
15618,10000,10000,2026-06-04 20:29:40
15758,10000,10000,2026-06-04 20:29:40
15882,10000,10000,2026-06-04 20:29:40
16022,10000,10000,2026-06-04 20:29:40
16158,10000,10000,2026-06-04 20:29:40
16298,10000,10000,2026-06-04 20:29:40
16434,10000,10000,2026-06-04 20:29:40
16558,10000,10000,2026-06-04 20:29:41
16696,10000,10000,2026-06-04 20:29:41
16834,10000,10000,2026-06-04 20:29:41
16970,10000,10000,2026-06-04 20:29:41
17110,10000,10000,2026-06-04 20:29:41
17233,10000,10000,2026-06-04 20:29:41
17374,10000,10000,2026-06-04 20:29:41
17508,10000,10000,2026-06-04 20:29:41
17646,10000,10000,2026-06-04 20:29:41
17786,10000,10000,2026-06-04 20:29:41
17910,10000,10000,2026-06-04 20:29:42
18052,10000,10000,2026-06-04 20:29:42
18192,10000,10000,2026-06-04 20:29:42
18314,10000,10000,2026-06-04 20:29:42
18452,10000,10000,2026-06-04 20:29:42
18593,10000,10000,2026-06-04 20:29:42
18730,10000,10000,2026-06-04 20:29:42
18867,10000,10000,2026-06-04 20:29:42
18988,10000,10000,2026-06-04 20:29:42
19126,10000,10000,2026-06-04 20:29:42
19265,10000,10000,2026-06-04 20:29:43
19401,10000,10000,2026-06-04 20:29:43
19538,10000,10000,2026-06-04 20:29:43
19676,10000,10000,2026-06-04 20:29:43
19800,10000,10000,2026-06-04 20:29:43
19948,10000,10000,2026-06-04 20:29:43
20084,10000,10000,2026-06-04 20:29:43
20216,10000,10000,2026-06-04 20:29:43
20351,10000,10000,2026-06-04 20:29:43
20484,10000,10000,2026-06-04 20:29:43
20616,10000,10000,2026-06-04 20:29:44
20756,10000,10000,2026-06-04 20:29:44
20889,10000,10000,2026-06-04 20:29:44
21027,10000,10000,2026-06-04 20:29:44
21163,10000,10000,2026-06-04 20:29:44
21286,10000,10000,2026-06-04 20:29:44
21430,10000,10000,2026-06-04 20:29:44
21569,10000,10000,2026-06-04 20:29:44
21692,10000,10000,2026-06-04 20:29:44
21826,10000,10000,2026-06-04 20:29:44
21964,10000,10000,2026-06-04 20:29:45
22098,10000,10000,2026-06-04 20:29:45
22241,10000,10000,2026-06-04 20:29:45
22370,10000,10000,2026-06-04 20:29:45
22510,10000,10000,2026-06-04 20:29:45
22644,10000,10000,2026-06-04 20:29:45
22780,10000,10000,2026-06-04 20:29:45
22918,10000,10000,2026-06-04 20:29:45
23057,10000,10000,2026-06-04 20:29:45
23178,10000,10000,2026-06-04 20:29:45
23321,10000,10000,2026-06-04 20:29:46
23461,10000,10000,2026-06-04 20:29:46
23595,10000,10000,2026-06-04 20:29:46
23730,10000,10000,2026-06-04 20:29:46
23866,10000,10000,2026-06-04 20:29:46
23994,10000,10000,2026-06-04 20:29:46
24132,10000,10000,2026-06-04 20:29:46
24264,10000,10000,2026-06-04 20:29:46
24402,10000,10000,2026-06-04 20:29:46
24540,10000,10000,2026-06-04 20:29:46
24672,10000,10000,2026-06-04 20:29:47
24812,10000,10000,2026-06-04 20:29:47
24948,10000,10000,2026-06-04 20:29:47
25074,10000,10000,2026-06-04 20:29:47
25212,10000,10000,2026-06-04 20:29:47
25346,10000,10000,2026-06-04 20:29:47
25476,20000,20000,2026-06-04 20:29:47
25620,20000,20000,2026-06-04 20:29:47
25746,20000,20000,2026-06-04 20:29:47
25888,20000,20000,2026-06-04 20:29:47
26020,20000,20000,2026-06-04 20:29:48
26160,20000,20000,2026-06-04 20:29:48
26289,20000,20000,2026-06-04 20:29:48
26428,20000,20000,2026-06-04 20:29:48
26562,20000,20000,2026-06-04 20:29:48
26702,20000,20000,2026-06-04 20:29:48
26820,20000,20000,2026-06-04 20:29:48
26961,20000,20000,2026-06-04 20:29:48
27095,20000,20000,2026-06-04 20:29:48
27231,20000,20000,2026-06-04 20:29:48
27368,20000,20000,2026-06-04 20:29:49
27508,20000,20000,2026-06-04 20:29:49
27646,20000,20000,2026-06-04 20:29:49
27770,20000,20000,2026-06-04 20:29:49
27912,20000,20000,2026-06-04 20:29:49
28038,20000,20000,2026-06-04 20:29:49
28180,20000,20000,2026-06-04 20:29:49
28315,20000,20000,2026-06-04 20:29:49
28454,20000,20000,2026-06-04 20:29:49
28592,20000,20000,2026-06-04 20:29:49
28716,20000,20000,2026-06-04 20:29:50
28858,20000,20000,2026-06-04 20:29:50
28998,20000,20000,2026-06-04 20:29:50
29127,20000,20000,2026-06-04 20:29:50
29262,20000,20000,2026-06-04 20:29:50
29390,20000,20000,2026-06-04 20:29:50
29534,20000,20000,2026-06-04 20:29:50
29661,20000,20000,2026-06-04 20:29:50
29815,20000,20000,2026-06-04 20:29:50
29942,20000,20000,2026-06-04 20:29:50
30068,20000,20000,2026-06-04 20:29:51
30204,20000,20000,2026-06-04 20:29:51
30348,20000,20000,2026-06-04 20:29:51
30484,20000,20000,2026-06-04 20:29:51
30608,20000,20000,2026-06-04 20:29:51
30746,20000,20000,2026-06-04 20:29:51
30899,20000,20000,2026-06-04 20:29:51
31018,20000,20000,2026-06-04 20:29:51
31155,20000,20000,2026-06-04 20:29:51
31288,20000,20000,2026-06-04 20:29:51
31421,20000,20000,2026-06-04 20:29:52
31553,20000,20000,2026-06-04 20:29:52
31690,20000,20000,2026-06-04 20:29:52
31824,20000,20000,2026-06-04 20:29:52
31974,20000,20000,2026-06-04 20:29:52
32098,20000,20000,2026-06-04 20:29:52
32240,20000,20000,2026-06-04 20:29:52
32376,20000,20000,2026-06-04 20:29:52
32506,20000,20000,2026-06-04 20:29:52
32648,20000,20000,2026-06-04 20:29:52
32774,20000,20000,2026-06-04 20:29:53
32912,20000,20000,2026-06-04 20:29:53
33053,20000,20000,2026-06-04 20:29:53
33176,20000,20000,2026-06-04 20:29:53
33311,20000,20000,2026-06-04 20:29:53
33448,20000,20000,2026-06-04 20:29:53
33594,20000,20000,2026-06-04 20:29:53
33728,20000,20000,2026-06-04 20:29:53
33866,30000,30000,2026-06-04 20:29:53
34000,30000,30000,2026-06-04 20:29:53
34121,30000,30000,2026-06-04 20:29:54
34262,30000,30000,2026-06-04 20:29:54
34400,30000,30000,2026-06-04 20:29:54
34536,30000,30000,2026-06-04 20:29:54
34664,30000,30000,2026-06-04 20:29:54
34804,30000,30000,2026-06-04 20:29:54
34944,30000,30000,2026-06-04 20:29:54
35072,30000,30000,2026-06-04 20:29:54
35212,30000,30000,2026-06-04 20:29:54
35349,30000,30000,2026-06-04 20:29:54
35474,30000,30000,2026-06-04 20:29:55
35616,30000,30000,2026-06-04 20:29:55
35753,30000,30000,2026-06-04 20:29:55
35880,30000,30000,2026-06-04 20:29:55
36018,30000,30000,2026-06-04 20:29:55
36160,30000,30000,2026-06-04 20:29:55
36296,30000,30000,2026-06-04 20:29:55
36416,30000,30000,2026-06-04 20:29:55
36563,30000,30000,2026-06-04 20:29:55
36686,30000,30000,2026-06-04 20:29:55
36824,30000,30000,2026-06-04 20:29:56
36958,30000,30000,2026-06-04 20:29:56
37098,30000,30000,2026-06-04 20:29:56
37236,30000,30000,2026-06-04 20:29:56
37374,30000,30000,2026-06-04 20:29:56
37499,30000,30000,2026-06-04 20:29:56
37637,30000,30000,2026-06-04 20:29:56
37774,30000,30000,2026-06-04 20:29:56
37916,30000,30000,2026-06-04 20:29:56
38042,30000,30000,2026-06-04 20:29:56
38184,30000,30000,2026-06-04 20:29:57
38308,30000,30000,2026-06-04 20:29:57
38451,30000,30000,2026-06-04 20:29:57
38584,30000,30000,2026-06-04 20:29:57
38723,30000,30000,2026-06-04 20:29:57
38854,30000,30000,2026-06-04 20:29:57
38990,30000,30000,2026-06-04 20:29:57
39125,30000,30000,2026-06-04 20:29:57
39250,30000,30000,2026-06-04 20:29:57
39388,30000,30000,2026-06-04 20:29:57
39524,30000,30000,2026-06-04 20:29:58
39658,30000,30000,2026-06-04 20:29:58
39799,30000,30000,2026-06-04 20:29:58
39938,30000,30000,2026-06-04 20:29:58
40073,30000,30000,2026-06-04 20:29:58
40203,30000,30000,2026-06-04 20:29:58
40340,30000,30000,2026-06-04 20:29:58
40466,30000,30000,2026-06-04 20:29:58
40608,30000,30000,2026-06-04 20:29:58
40742,30000,30000,2026-06-04 20:29:58
40878,30000,30000,2026-06-04 20:29:59
41018,30000,30000,2026-06-04 20:29:59
41140,30000,30000,2026-06-04 20:29:59
41290,30000,30000,2026-06-04 20:29:59
41416,30000,30000,2026-06-04 20:29:59
41552,30000,30000,2026-06-04 20:29:59
41686,30000,30000,2026-06-04 20:29:59
41816,30000,30000,2026-06-04 20:29:59
41953,30000,30000,2026-06-04 20:29:59
42092,30000,30000,2026-06-04 20:29:59
42230,30000,30000,2026-06-04 20:30:00
42370,30000,30000,2026-06-04 20:30:00
42510,30000,30000,2026-06-04 20:30:00
42636,30000,30000,2026-06-04 20:30:00
42774,30000,30000,2026-06-04 20:30:00
42906,30000,30000,2026-06-04 20:30:00
43038,30000,30000,2026-06-04 20:30:00
43172,30000,30000,2026-06-04 20:30:00
43308,30000,30000,2026-06-04 20:30:00
43438,30000,30000,2026-06-04 20:30:00
43586,30000,30000,2026-06-04 20:30:01
43708,30000,30000,2026-06-04 20:30:01
43856,30000,30000,2026-06-04 20:30:01
43990,30000,30000,2026-06-04 20:30:01
44123,30000,30000,2026-06-04 20:30:01
44258,30000,30000,2026-06-04 20:30:01
44381,40000,40000,2026-06-04 20:30:01
44518,40000,40000,2026-06-04 20:30:01
44658,40000,40000,2026-06-04 20:30:01
44798,40000,40000,2026-06-04 20:30:01
44926,40000,40000,2026-06-04 20:30:02
45066,40000,40000,2026-06-04 20:30:02
45206,40000,40000,2026-06-04 20:30:02
45330,40000,40000,2026-06-04 20:30:02
45468,40000,40000,2026-06-04 20:30:02
45606,40000,40000,2026-06-04 20:30:02
45742,40000,40000,2026-06-04 20:30:02
45868,40000,40000,2026-06-04 20:30:02
46006,40000,40000,2026-06-04 20:30:02
46144,40000,40000,2026-06-04 20:30:02
46281,40000,40000,2026-06-04 20:30:03
46420,40000,40000,2026-06-04 20:30:03
46570,40000,40000,2026-06-04 20:30:03
46690,40000,40000,2026-06-04 20:30:03
46826,40000,40000,2026-06-04 20:30:03
46964,40000,40000,2026-06-04 20:30:03
47090,40000,40000,2026-06-04 20:30:03
47231,40000,40000,2026-06-04 20:30:03
47364,40000,40000,2026-06-04 20:30:03
47504,40000,40000,2026-06-04 20:30:03
47640,40000,40000,2026-06-04 20:30:04
47765,40000,40000,2026-06-04 20:30:04
47907,40000,40000,2026-06-04 20:30:04
48040,40000,40000,2026-06-04 20:30:04
48176,40000,40000,2026-06-04 20:30:04
48314,40000,40000,2026-06-04 20:30:04
48450,40000,40000,2026-06-04 20:30:04
48573,40000,40000,2026-06-04 20:30:04
48713,40000,40000,2026-06-04 20:30:04
48850,40000,40000,2026-06-04 20:30:04
48990,40000,40000,2026-06-04 20:30:05
49124,40000,40000,2026-06-04 20:30:05
49262,40000,40000,2026-06-04 20:30:05
49383,40000,40000,2026-06-04 20:30:05
49528,40000,40000,2026-06-04 20:30:05
49652,40000,40000,2026-06-04 20:30:05
49794,40000,40000,2026-06-04 20:30:05
49931,40000,40000,2026-06-04 20:30:05
50062,40000,40000,2026-06-04 20:30:05
50198,40000,40000,2026-06-04 20:30:05
50336,40000,40000,2026-06-04 20:30:06
50474,40000,40000,2026-06-04 20:30:06
50614,40000,40000,2026-06-04 20:30:06
50736,40000,40000,2026-06-04 20:30:06
50878,40000,40000,2026-06-04 20:30:06
51018,40000,40000,2026-06-04 20:30:06
51141,40000,40000,2026-06-04 20:30:06
51296,40000,40000,2026-06-04 20:30:06
51420,40000,40000,2026-06-04 20:30:06
51557,40000,40000,2026-06-04 20:30:06
51694,40000,40000,2026-06-04 20:30:07
51821,40000,40000,2026-06-04 20:30:07
51962,40000,40000,2026-06-04 20:30:07
52098,40000,40000,2026-06-04 20:30:07
52224,40000,40000,2026-06-04 20:30:07
52362,40000,40000,2026-06-04 20:30:07
52499,40000,40000,2026-06-04 20:30:07
52632,40000,40000,2026-06-04 20:30:07
52768,40000,40000,2026-06-04 20:30:07
52901,40000,40000,2026-06-04 20:30:07
53036,40000,40000,2026-06-04 20:30:08
53174,40000,40000,2026-06-04 20:30:08
53312,40000,40000,2026-06-04 20:30:08
53450,40000,40000,2026-06-04 20:30:08
53586,40000,40000,2026-06-04 20:30:08
53706,40000,40000,2026-06-04 20:30:08
53842,40000,40000,2026-06-04 20:30:08
53994,40000,40000,2026-06-04 20:30:08
54120,40000,40000,2026-06-04 20:30:08
54256,40000,40000,2026-06-04 20:30:08
54391,40000,40000,2026-06-04 20:30:09
54519,40000,40000,2026-06-04 20:30:09
54660,40000,40000,2026-06-04 20:30:09
54792,40000,40000,2026-06-04 20:30:09
54934,40000,40000,2026-06-04 20:30:09
55058,40000,40000,2026-06-04 20:30:09
55199,40000,40000,2026-06-04 20:30:09
55338,50000,50000,2026-06-04 20:30:09
55467,50000,50000,2026-06-04 20:30:09
55610,50000,50000,2026-06-04 20:30:09
55748,50000,50000,2026-06-04 20:30:10
55874,50000,50000,2026-06-04 20:30:10
56014,50000,50000,2026-06-04 20:30:10
56150,50000,50000,2026-06-04 20:30:10
56281,50000,50000,2026-06-04 20:30:10
56420,50000,50000,2026-06-04 20:30:10
56558,50000,50000,2026-06-04 20:30:10
56678,50000,50000,2026-06-04 20:30:10
56822,50000,50000,2026-06-04 20:30:10
56956,50000,50000,2026-06-04 20:30:10
57094,50000,50000,2026-06-04 20:30:11
57219,50000,50000,2026-06-04 20:30:11
57360,50000,50000,2026-06-04 20:30:11
57500,50000,50000,2026-06-04 20:30:11
57636,50000,50000,2026-06-04 20:30:11
57774,50000,50000,2026-06-04 20:30:11
57896,50000,50000,2026-06-04 20:30:11
58036,50000,50000,2026-06-04 20:30:11
58179,50000,50000,2026-06-04 20:30:11
58304,50000,50000,2026-06-04 20:30:11
58437,50000,50000,2026-06-04 20:30:12
58586,50000,50000,2026-06-04 20:30:12
58706,50000,50000,2026-06-04 20:30:12
58842,50000,50000,2026-06-04 20:30:12
58990,50000,50000,2026-06-04 20:30:12
59111,50000,50000,2026-06-04 20:30:12
59250,50000,50000,2026-06-04 20:30:12
59390,50000,50000,2026-06-04 20:30:12
59520,50000,50000,2026-06-04 20:30:12
59661,50000,50000,2026-06-04 20:30:12
59802,50000,50000,2026-06-04 20:30:13
59928,50000,50000,2026-06-04 20:30:13
60066,50000,50000,2026-06-04 20:30:13
60204,50000,50000,2026-06-04 20:30:13
60330,50000,50000,2026-06-04 20:30:13
60470,50000,50000,2026-06-04 20:30:13
60608,50000,50000,2026-06-04 20:30:13
60742,50000,50000,2026-06-04 20:30:13
60876,50000,50000,2026-06-04 20:30:13
61031,50000,50000,2026-06-04 20:30:13
61151,50000,50000,2026-06-04 20:30:14
61286,50000,50000,2026-06-04 20:30:14
61424,50000,50000,2026-06-04 20:30:14
61558,50000,50000,2026-06-04 20:30:14
61694,50000,50000,2026-06-04 20:30:14
61818,50000,50000,2026-06-04 20:30:14
61952,50000,50000,2026-06-04 20:30:14
62098,50000,50000,2026-06-04 20:30:14
62220,50000,50000,2026-06-04 20:30:14
62370,50000,50000,2026-06-04 20:30:14
62490,50000,50000,2026-06-04 20:30:15
62630,50000,50000,2026-06-04 20:30:15
62768,50000,50000,2026-06-04 20:30:15
62905,50000,50000,2026-06-04 20:30:15
63040,50000,50000,2026-06-04 20:30:15
63174,50000,50000,2026-06-04 20:30:15
63312,60000,60000,2026-06-04 20:30:15
63450,60000,60000,2026-06-04 20:30:15
63577,60000,60000,2026-06-04 20:30:15
63718,60000,60000,2026-06-04 20:30:15
63850,60000,60000,2026-06-04 20:30:16
63990,60000,60000,2026-06-04 20:30:16
64125,60000,60000,2026-06-04 20:30:16
64249,60000,60000,2026-06-04 20:30:16
64390,60000,60000,2026-06-04 20:30:16
64512,60000,60000,2026-06-04 20:30:16
64654,60000,60000,2026-06-04 20:30:16
64790,60000,60000,2026-06-04 20:30:16
64920,60000,60000,2026-06-04 20:30:16
65057,60000,60000,2026-06-04 20:30:16
65196,60000,60000,2026-06-04 20:30:17
65320,60000,60000,2026-06-04 20:30:17
65458,60000,60000,2026-06-04 20:30:17
65598,60000,60000,2026-06-04 20:30:17
65732,60000,60000,2026-06-04 20:30:17
65870,60000,60000,2026-06-04 20:30:17
66007,60000,60000,2026-06-04 20:30:17
66138,60000,60000,2026-06-04 20:30:17
66276,60000,60000,2026-06-04 20:30:17
66401,60000,60000,2026-06-04 20:30:17
66544,60000,60000,2026-06-04 20:30:18
66668,60000,60000,2026-06-04 20:30:18
66806,60000,60000,2026-06-04 20:30:18
66940,60000,60000,2026-06-04 20:30:18
67082,60000,60000,2026-06-04 20:30:18
67217,60000,60000,2026-06-04 20:30:18
67350,60000,60000,2026-06-04 20:30:18
67486,60000,60000,2026-06-04 20:30:18
67626,60000,60000,2026-06-04 20:30:18
67762,60000,60000,2026-06-04 20:30:18
67898,60000,60000,2026-06-04 20:30:19
68021,60000,60000,2026-06-04 20:30:19
68158,60000,60000,2026-06-04 20:30:19
68296,60000,60000,2026-06-04 20:30:19
68438,60000,60000,2026-06-04 20:30:19
68570,60000,60000,2026-06-04 20:30:19
68710,60000,60000,2026-06-04 20:30:19
68834,60000,60000,2026-06-04 20:30:19
68974,60000,60000,2026-06-04 20:30:19
69110,60000,60000,2026-06-04 20:30:19
69246,60000,60000,2026-06-04 20:30:20
69369,60000,60000,2026-06-04 20:30:20
69512,60000,60000,2026-06-04 20:30:20
69644,60000,60000,2026-06-04 20:30:20
69786,60000,60000,2026-06-04 20:30:20
69914,60000,60000,2026-06-04 20:30:20
70052,60000,60000,2026-06-04 20:30:20
70190,60000,60000,2026-06-04 20:30:20
70328,60000,60000,2026-06-04 20:30:20
70454,60000,60000,2026-06-04 20:30:20
70594,60000,60000,2026-06-04 20:30:21
70734,60000,60000,2026-06-04 20:30:21
70870,60000,60000,2026-06-04 20:30:21
71007,60000,60000,2026-06-04 20:30:21
71131,60000,60000,2026-06-04 20:30:21
71274,60000,60000,2026-06-04 20:30:21
71410,60000,60000,2026-06-04 20:30:21
71542,60000,60000,2026-06-04 20:30:21
71678,60000,60000,2026-06-04 20:30:21
71815,60000,60000,2026-06-04 20:30:21
71941,60000,60000,2026-06-04 20:30:22
72088,60000,60000,2026-06-04 20:30:22
72212,60000,60000,2026-06-04 20:30:22
72346,60000,60000,2026-06-04 20:30:22
72480,60000,60000,2026-06-04 20:30:22
72617,60000,60000,2026-06-04 20:30:22
72750,60000,60000,2026-06-04 20:30:22
72890,60000,60000,2026-06-04 20:30:22
73028,60000,60000,2026-06-04 20:30:22
73166,60000,60000,2026-06-04 20:30:22
73290,60000,60000,2026-06-04 20:30:23
73426,60000,60000,2026-06-04 20:30:23
73562,60000,60000,2026-06-04 20:30:23
73704,60000,60000,2026-06-04 20:30:23
73839,60000,60000,2026-06-04 20:30:23
73974,60000,60000,2026-06-04 20:30:23
74112,70000,70000,2026-06-04 20:30:23
74250,70000,70000,2026-06-04 20:30:23
74386,70000,70000,2026-06-04 20:30:23
74510,70000,70000,2026-06-04 20:30:23
74650,70000,70000,2026-06-04 20:30:24
74792,70000,70000,2026-06-04 20:30:24
74916,70000,70000,2026-06-04 20:30:24
75058,70000,70000,2026-06-04 20:30:24
75196,70000,70000,2026-06-04 20:30:24
75320,70000,70000,2026-06-04 20:30:24
75462,70000,70000,2026-06-04 20:30:24
75601,70000,70000,2026-06-04 20:30:24
75728,70000,70000,2026-06-04 20:30:24
75861,70000,70000,2026-06-04 20:30:24
76001,70000,70000,2026-06-04 20:30:25
76138,70000,70000,2026-06-04 20:30:25
76276,70000,70000,2026-06-04 20:30:25
76427,70000,70000,2026-06-04 20:30:25
76778,70000,70000,2026-06-04 20:30:25
76794,70000,70000,2026-06-04 20:30:25
76808,70000,70000,2026-06-04 20:30:25
76945,70000,70000,2026-06-04 20:30:25
77082,70000,70000,2026-06-04 20:30:25
77220,70000,70000,2026-06-04 20:30:25
77346,70000,70000,2026-06-04 20:30:26
77489,70000,70000,2026-06-04 20:30:26
77628,70000,70000,2026-06-04 20:30:26
77766,70000,70000,2026-06-04 20:30:26
77880,70000,70000,2026-06-04 20:30:26
78022,70000,70000,2026-06-04 20:30:26
78160,70000,70000,2026-06-04 20:30:26
78286,70000,70000,2026-06-04 20:30:26
78425,70000,70000,2026-06-04 20:30:26
78562,70000,70000,2026-06-04 20:30:26
78702,70000,70000,2026-06-04 20:30:27
78823,70000,70000,2026-06-04 20:30:27
78972,70000,70000,2026-06-04 20:30:27
79096,70000,70000,2026-06-04 20:30:27
79237,70000,70000,2026-06-04 20:30:27
79372,70000,70000,2026-06-04 20:30:27
79504,70000,70000,2026-06-04 20:30:27
79638,70000,70000,2026-06-04 20:30:27
79776,70000,70000,2026-06-04 20:30:27
79914,70000,70000,2026-06-04 20:30:27
80051,70000,70000,2026-06-04 20:30:28
80176,70000,70000,2026-06-04 20:30:28
80310,70000,70000,2026-06-04 20:30:28
80448,70000,70000,2026-06-04 20:30:28
80585,70000,70000,2026-06-04 20:30:28
80723,70000,70000,2026-06-04 20:30:28
80858,70000,70000,2026-06-04 20:30:28
80996,70000,70000,2026-06-04 20:30:28
81119,70000,70000,2026-06-04 20:30:28
81257,70000,70000,2026-06-04 20:30:28
81396,70000,70000,2026-06-04 20:30:29
81532,70000,70000,2026-06-04 20:30:29
81672,70000,70000,2026-06-04 20:30:29
81796,70000,70000,2026-06-04 20:30:29
81936,70000,70000,2026-06-04 20:30:29
82071,70000,70000,2026-06-04 20:30:29
82206,70000,70000,2026-06-04 20:30:29
82338,70000,70000,2026-06-04 20:30:29
82483,70000,70000,2026-06-04 20:30:29
82606,70000,70000,2026-06-04 20:30:29
82752,70000,70000,2026-06-04 20:30:30
82888,70000,70000,2026-06-04 20:30:30
83014,70000,70000,2026-06-04 20:30:30
83154,70000,70000,2026-06-04 20:30:30
83289,70000,70000,2026-06-04 20:30:30
83426,70000,70000,2026-06-04 20:30:30
83566,70000,70000,2026-06-04 20:30:30
83686,70000,70000,2026-06-04 20:30:30
83826,70000,70000,2026-06-04 20:30:30
83960,70000,70000,2026-06-04 20:30:30
84098,70000,70000,2026-06-04 20:30:31
84234,70000,70000,2026-06-04 20:30:31
84367,70000,70000,2026-06-04 20:30:31
84504,70000,70000,2026-06-04 20:30:31
84638,70000,70000,2026-06-04 20:30:31
84774,70000,70000,2026-06-04 20:30:31
84912,70000,70000,2026-06-04 20:30:31
85046,80000,80000,2026-06-04 20:30:31
85179,80000,80000,2026-06-04 20:30:31
85316,80000,80000,2026-06-04 20:30:31
85455,80000,80000,2026-06-04 20:30:32
85591,80000,80000,2026-06-04 20:30:32
85713,80000,80000,2026-06-04 20:30:32
85849,80000,80000,2026-06-04 20:30:32
85985,80000,80000,2026-06-04 20:30:32
86121,80000,80000,2026-06-04 20:30:32
86257,80000,80000,2026-06-04 20:30:32
86397,80000,80000,2026-06-04 20:30:32
86544,80000,80000,2026-06-04 20:30:32
86667,80000,80000,2026-06-04 20:30:32
86803,80000,80000,2026-06-04 20:30:33
86941,80000,80000,2026-06-04 20:30:33
87076,80000,80000,2026-06-04 20:30:33
87198,80000,80000,2026-06-04 20:30:33
87340,80000,80000,2026-06-04 20:30:33
87476,80000,80000,2026-06-04 20:30:33
87613,80000,80000,2026-06-04 20:30:33
87746,80000,80000,2026-06-04 20:30:33
87882,80000,80000,2026-06-04 20:30:33
88020,80000,80000,2026-06-04 20:30:33
88144,80000,80000,2026-06-04 20:30:34
88282,80000,80000,2026-06-04 20:30:34
88420,80000,80000,2026-06-04 20:30:34
88556,80000,80000,2026-06-04 20:30:34
88690,80000,80000,2026-06-04 20:30:34
88830,80000,80000,2026-06-04 20:30:34
88954,80000,80000,2026-06-04 20:30:34
89090,80000,80000,2026-06-04 20:30:34
89226,80000,80000,2026-06-04 20:30:34
89360,80000,80000,2026-06-04 20:30:34
89498,80000,80000,2026-06-04 20:30:35
89633,80000,80000,2026-06-04 20:30:35
89773,80000,80000,2026-06-04 20:30:35
89910,80000,80000,2026-06-04 20:30:35
90048,80000,80000,2026-06-04 20:30:35
90170,80000,80000,2026-06-04 20:30:35
90312,80000,80000,2026-06-04 20:30:35
90444,80000,80000,2026-06-04 20:30:35
90584,80000,80000,2026-06-04 20:30:35
90716,80000,80000,2026-06-04 20:30:35
90852,80000,80000,2026-06-04 20:30:36
90983,80000,80000,2026-06-04 20:30:36
91122,80000,80000,2026-06-04 20:30:36
91254,80000,80000,2026-06-04 20:30:36
91379,80000,80000,2026-06-04 20:30:36
91516,80000,80000,2026-06-04 20:30:36
91650,80000,80000,2026-06-04 20:30:36
91788,80000,80000,2026-06-04 20:30:36
91923,80000,80000,2026-06-04 20:30:36
92064,80000,80000,2026-06-04 20:30:36
92204,80000,80000,2026-06-04 20:30:37
92326,80000,80000,2026-06-04 20:30:37
92452,80000,80000,2026-06-04 20:30:37
92597,80000,80000,2026-06-04 20:30:37
92736,80000,80000,2026-06-04 20:30:37
92870,80000,80000,2026-06-04 20:30:37
93008,80000,80000,2026-06-04 20:30:37
93148,80000,80000,2026-06-04 20:30:37
93279,80000,80000,2026-06-04 20:30:37
93412,80000,80000,2026-06-04 20:30:37
93553,80000,80000,2026-06-04 20:30:38
93690,80000,80000,2026-06-04 20:30:38
93824,80000,80000,2026-06-04 20:30:38
93946,80000,80000,2026-06-04 20:30:38
94083,80000,80000,2026-06-04 20:30:38
94221,80000,80000,2026-06-04 20:30:38
94354,80000,80000,2026-06-04 20:30:38
94488,80000,80000,2026-06-04 20:30:38
94637,80000,80000,2026-06-04 20:30:38
94770,80000,80000,2026-06-04 20:30:38
94904,80000,80000,2026-06-04 20:30:39
